date,binary_target_cash_operations,proba_class_0,proba_class_1,margin_proba,window,cid
2024-05-07,0,0.33879206,0.661208,0.32241592,2020-2025,SP-036995
2024-08-06,0,0.6054395,0.39456052,-0.21087897,2020-2025,SP-036995
2024-11-12,0,0.2830121,0.71698785,0.43397576,2020-2025,SP-036995
2024-03-04,0,0.24730049,0.7526995,0.505399,2020-2025,SP-037248
2024-04-29,0,0.19720802,0.80279195,0.6055839,2020-2025,SP-037248
2024-07-29,0,0.061672878,0.9383271,0.8766542,2020-2025,SP-037248
2024-11-04,0,0.21530801,0.784692,0.569384,2020-2025,SP-037248
2024-05-09,0,0.99402434,0.0059757004,-0.9880486,2020-2025,SP-037775
2024-08-02,0,0.9964662,0.0035337058,-0.9929325,2020-2025,SP-037775
2024-11-08,0,0.9859442,0.014055717,-0.9718885,2020-2025,SP-037775
2024-05-09,0,0.029614596,0.9703855,0.9407709,2020-2025,SP-038560
2024-08-08,0,0.24996324,0.7500368,0.50007355,2020-2025,SP-038560
2024-02-29,0,0.8266188,0.17338127,-0.6532375,2020-2025,SP-038773
2024-05-08,0,0.7029936,0.29700643,-0.40598714,2020-2025,SP-038773
2024-07-31,0,0.1352358,0.8647642,0.7295284,2020-2025,SP-038773
2024-11-06,0,0.7482181,0.2517819,-0.4964362,2020-2025,SP-038773
2024-03-22,0,0.6628295,0.3371705,-0.325659,2020-2025,SP-038853
2024-05-10,0,0.70493704,0.295063,-0.40987405,2020-2025,SP-038853
2024-08-08,0,0.8486349,0.1513651,-0.6972698,2020-2025,SP-038853
2024-11-12,0,0.91066337,0.08933667,-0.8213267,2020-2025,SP-038853
2024-02-13,0,0.98215157,0.01784844,-0.96430314,2020-2025,SP-038876
2024-03-05,0,0.8295632,0.1704368,-0.6591264,2020-2025,SP-039092
2024-05-07,0,0.95904213,0.04095785,-0.91808426,2020-2025,SP-039092
2024-08-06,0,0.9242508,0.07574919,-0.84850156,2020-2025,SP-039092
2024-11-05,0,0.9623381,0.037661914,-0.9246762,2020-2025,SP-039092
2024-03-14,0,0.47398025,0.52601975,0.052039504,2020-2025,SP-039424
2024-05-09,0,0.19345412,0.806546,0.6130918,2020-2025,SP-039424
2024-08-15,0,0.4808896,0.51911044,0.038220853,2020-2025,SP-039424
2024-11-14,0,0.9206967,0.079303235,-0.8413935,2020-2025,SP-039424
2024-03-12,0,0.19313931,0.80686074,0.61372143,2020-2025,SP-039851
2024-05-09,0,0.63308805,0.3669119,-0.26617616,2020-2025,SP-039851
2024-08-08,0,0.4798437,0.5201563,0.040312618,2020-2025,SP-039851
2024-03-12,0,0.11554506,0.8844549,0.7689099,2020-2025,SP-039929
2024-05-08,0,0.066009626,0.9339904,0.8679808,2020-2025,SP-039929
2024-08-07,0,0.020133507,0.97986645,0.95973295,2020-2025,SP-039929
2024-11-06,0,0.023718985,0.976281,0.952562,2020-2025,SP-039929
2024-04-03,0,0.9231139,0.0768861,-0.84622777,2020-2025,SP-040068
2024-06-04,0,0.99085367,0.009146388,-0.9817073,2020-2025,SP-040068
2024-09-04,0,0.97807574,0.021924276,-0.9561515,2020-2025,SP-040068
2024-12-04,0,0.9740963,0.025903737,-0.94819254,2020-2025,SP-040068
2024-02-15,0,0.9210902,0.07890981,-0.8421804,2020-2025,SP-040290
2024-05-09,0,0.35385352,0.6461465,0.29229295,2020-2025,SP-040290
2024-08-01,0,0.8902491,0.10975092,-0.78049815,2020-2025,SP-040290
2024-11-07,0,0.17207412,0.82792586,0.6558517,2020-2025,SP-040290
2024-06-03,0,0.6716706,0.32832938,-0.34334123,2020-2025,SP-040291
2024-08-07,0,0.7761983,0.22380166,-0.55239666,2020-2025,SP-040291
2024-11-04,0,0.6827458,0.31725422,-0.3654916,2020-2025,SP-040291
2024-02-14,0,0.11780758,0.88219243,0.76438487,2020-2025,SP-040530
2024-05-01,0,0.1579983,0.8420017,0.68400335,2020-2025,SP-040530
2024-07-31,0,0.10139032,0.8986097,0.7972194,2020-2025,SP-040530
2024-03-07,0,0.74395335,0.25604662,-0.48790672,2020-2025,SP-040590
2024-05-08,0,0.41700763,0.5829924,0.16598475,2020-2025,SP-040590
2024-08-01,0,0.8093045,0.19069546,-0.618609,2020-2025,SP-040590
2024-11-06,0,0.59545684,0.40454322,-0.19091362,2020-2025,SP-040590
2024-02-21,0,0.0075283917,0.99247164,0.9849433,2020-2025,SP-040605
2024-05-01,0,0.004993108,0.9950069,0.99001384,2020-2025,SP-040605
2024-10-30,0,0.4985876,0.5014124,0.0028247833,2020-2025,SP-040605
2024-05-02,0,0.61260384,0.38739613,-0.22520772,2020-2025,SP-061870
2024-08-01,0,0.8865332,0.11346681,-0.7730664,2020-2025,SP-061870
2024-10-31,0,0.8537483,0.14625166,-0.70749664,2020-2025,SP-061870
2024-04-04,0,0.1379444,0.8620556,0.7241112,2020-2025,SP-061955
2024-06-26,0,0.088346705,0.9116533,0.82330656,2020-2025,SP-061955
2024-09-25,0,0.539766,0.460234,-0.07953203,2020-2025,SP-061955
2024-02-15,0,0.6251145,0.37488547,-0.25022903,2020-2025,SP-062337
2024-05-09,0,0.2610215,0.73897856,0.47795707,2020-2025,SP-062337
2024-08-08,0,0.40503436,0.59496564,0.18993127,2020-2025,SP-062337
2024-11-07,0,0.3042682,0.69573176,0.39146355,2020-2025,SP-062337
2024-02-22,0,0.54963976,0.45036027,-0.09927949,2020-2025,SP-062723
2024-04-01,0,0.49417573,0.50582427,0.011648536,2020-2025,SP-062723
2024-05-09,0,0.554707,0.44529298,-0.10941401,2020-2025,SP-062723
2024-08-08,0,0.3704078,0.6295922,0.2591844,2020-2025,SP-062723
2024-11-07,0,0.51745516,0.4825449,-0.03491026,2020-2025,SP-062723
2024-03-13,0,0.89309293,0.10690712,-0.7861858,2020-2025,SP-063476
2024-06-10,0,0.97355646,0.026443612,-0.94711286,2020-2025,SP-063476
2024-09-05,0,0.9021453,0.09785467,-0.80429065,2020-2025,SP-063476
2024-12-12,0,0.9833798,0.016620202,-0.96675956,2020-2025,SP-063476
2024-03-15,0,0.7252601,0.27473992,-0.45052016,2020-2025,SP-064072
2024-05-13,0,0.36815393,0.6318461,0.26369214,2020-2025,SP-064072
2024-08-08,0,0.59264255,0.40735742,-0.18528512,2020-2025,SP-064072
2024-11-06,0,0.16298606,0.837014,0.674028,2020-2025,SP-064072
2024-02-21,0,0.98241925,0.017580686,-0.96483856,2020-2025,SP-064107
2024-05-14,0,0.9804048,0.01959524,-0.9608095,2020-2025,SP-064107
2024-07-30,0,0.86210465,0.13789533,-0.7242093,2020-2025,SP-064107
2024-10-29,0,0.93306005,0.06693991,-0.86612016,2020-2025,SP-064107
2024-05-22,0,0.7495689,0.25043115,-0.49913773,2020-2025,SP-064492
2024-08-07,0,0.9921217,0.007878275,-0.9842434,2020-2025,SP-064492
2024-11-12,0,0.8961681,0.10383189,-0.7923362,2020-2025,SP-064492
2024-05-08,0,0.95533615,0.044663858,-0.9106723,2020-2025,SP-064624
2024-08-14,0,0.95830196,0.04169807,-0.9166039,2020-2025,SP-064624
2024-02-21,0,0.055839553,0.94416046,0.8883209,2020-2025,SP-064625
2024-05-16,0,0.017889846,0.9821102,0.96422035,2020-2025,SP-064625
2024-08-14,0,0.025796808,0.9742031,0.9484063,2020-2025,SP-064625
2024-11-13,0,0.17087679,0.82912314,0.65824634,2020-2025,SP-064625
2024-03-20,0,0.5944644,0.40553558,-0.18892884,2020-2025,SP-064655
2024-06-25,0,0.49635217,0.50364786,0.007295698,2020-2025,SP-064655
2024-09-04,0,0.2290659,0.7709341,0.5418682,2020-2025,SP-064655
2024-11-25,0,0.7379124,0.26208758,-0.47582483,2020-2025,SP-064655
2024-04-30,0,0.8097594,0.1902406,-0.61951876,2020-2025,SP-064686
2024-06-06,0,0.6611592,0.33884075,-0.32231846,2020-2025,SP-064686
2024-09-13,0,0.7541357,0.24586424,-0.50827146,2020-2025,SP-064686
2024-12-12,0,0.94094145,0.05905861,-0.88188285,2020-2025,SP-064686
2024-02-29,0,0.84811765,0.15188235,-0.6962353,2020-2025,SP-064775
2024-05-08,0,0.81820303,0.181797,-0.63640606,2020-2025,SP-064775
2024-08-08,0,0.8422064,0.15779354,-0.6844129,2020-2025,SP-064775
2024-11-07,0,0.884906,0.11509394,-0.76981205,2020-2025,SP-064775
2024-02-22,0,0.15020631,0.8497937,0.69958735,2020-2025,SP-064803
2024-05-08,0,0.0877806,0.9122194,0.8244388,2020-2025,SP-064803
2024-08-07,0,0.14496805,0.85503197,0.71006393,2020-2025,SP-064803
2024-11-07,0,0.33579114,0.6642088,0.3284177,2020-2025,SP-064803
2024-02-29,0,0.83012843,0.16987158,-0.66025686,2020-2025,SP-065441
2024-05-02,0,0.80588686,0.19411312,-0.6117737,2020-2025,SP-065441
2024-08-06,0,0.84705156,0.15294842,-0.6941031,2020-2025,SP-065441
2024-11-12,0,0.8996939,0.1003061,-0.7993878,2020-2025,SP-065441
2024-06-06,0,0.93494546,0.06505454,-0.8698909,2020-2025,SP-065613
2024-08-08,0,0.48938826,0.5106118,0.021223515,2020-2025,SP-065613
2024-11-07,0,0.68302196,0.316978,-0.36604396,2020-2025,SP-065613
2024-02-21,0,0.9555924,0.044407655,-0.9111847,2020-2025,SP-065614
2024-05-14,0,0.5010632,0.49893674,-0.002126485,2020-2025,SP-065614
2024-08-13,0,0.5047647,0.49523532,-0.009529352,2020-2025,SP-065614
2024-11-06,0,0.46855056,0.53144944,0.062898874,2020-2025,SP-065614
2024-02-14,0,0.12686554,0.87313455,0.746269,2020-2025,SP-065632
2024-05-01,0,0.15545009,0.84454995,0.68909985,2020-2025,SP-065632
2024-07-31,0,0.03545396,0.964546,0.92909205,2020-2025,SP-065632
2024-10-30,0,0.028354006,0.97164595,0.94329196,2020-2025,SP-065632
2024-02-22,0,0.93019634,0.06980376,-0.8603926,2020-2025,SP-065744
2024-05-09,0,0.8278387,0.17216128,-0.65567744,2020-2025,SP-065744
2024-08-08,0,0.5136981,0.48630187,-0.027396232,2020-2025,SP-065744
2024-11-08,0,0.83661455,0.16338553,-0.67322904,2020-2025,SP-065744
2024-03-07,0,0.845586,0.15441392,-0.69117206,2020-2025,SP-065955
2024-05-09,0,0.84428954,0.15571047,-0.6885791,2020-2025,SP-065955
2024-08-08,0,0.36034495,0.63965505,0.2793101,2020-2025,SP-065955
2024-11-06,0,0.8478054,0.1521947,-0.6956107,2020-2025,SP-065955
2024-04-03,0,0.5196841,0.4803159,-0.039368182,2020-2025,SP-065986
2024-04-04,0,0.51043856,0.48956144,-0.020877123,2020-2025,SP-065986
2024-06-26,0,0.60035807,0.39964196,-0.20071611,2020-2025,SP-065986
2024-06-27,0,0.7110161,0.28898388,-0.42203224,2020-2025,SP-065986
2024-09-26,0,0.12565812,0.8743419,0.7486838,2020-2025,SP-065986
2024-09-27,0,0.48868182,0.51131815,0.022636324,2020-2025,SP-065986
2024-02-28,0,0.9893068,0.010693196,-0.9786136,2020-2025,SP-066318
2024-05-02,0,0.8975107,0.1024893,-0.7950214,2020-2025,SP-066318
2024-08-07,0,0.7385245,0.26147547,-0.47704902,2020-2025,SP-066318
2024-11-07,0,0.61406654,0.38593343,-0.22813311,2020-2025,SP-066318
2024-03-06,0,0.918446,0.081553966,-0.836892,2020-2025,SP-066326
2024-05-29,0,0.96222264,0.037777428,-0.9244452,2020-2025,SP-066326
2024-09-04,0,0.8916334,0.108366564,-0.78326684,2020-2025,SP-066326
2024-12-03,0,0.67713225,0.32286778,-0.35426447,2020-2025,SP-066326
2024-02-15,0,0.28622523,0.71377474,0.4275495,2020-2025,SP-066376
2024-05-09,0,0.2161761,0.7838239,0.5676478,2020-2025,SP-066376
2024-08-09,0,0.14316544,0.8568346,0.7136692,2020-2025,SP-066376
2024-11-07,0,0.5774463,0.42255372,-0.15489256,2020-2025,SP-066376
2024-03-08,0,0.9760672,0.023932826,-0.9521344,2020-2025,SP-066401
2024-05-03,0,0.9141007,0.08589926,-0.8282014,2020-2025,SP-066401
2024-08-06,0,0.9201986,0.07980132,-0.8403973,2020-2025,SP-066401
2024-11-06,0,0.9761748,0.02382517,-0.9523496,2020-2025,SP-066401
2024-03-11,0,0.41879073,0.58120924,0.16241851,2020-2025,SP-066431
2024-05-08,0,0.69332767,0.3066724,-0.38665527,2020-2025,SP-066431
2024-08-08,0,0.23839407,0.761606,0.5232119,2020-2025,SP-066431
2024-11-07,0,0.40676233,0.59323764,0.1864753,2020-2025,SP-066431
2024-03-08,0,0.091598876,0.90840113,0.81680226,2020-2025,SP-105222
2024-05-09,0,0.17557056,0.82442945,0.6488589,2020-2025,SP-105222
2024-08-08,0,0.34877616,0.65122384,0.30244768,2020-2025,SP-105222
2024-11-07,0,0.59258276,0.4074172,-0.18516555,2020-2025,SP-105222
2024-05-09,0,0.31775168,0.68224835,0.36449668,2020-2025,SP-105239
2024-08-01,0,0.116801195,0.88319874,0.76639754,2020-2025,SP-105239
2024-11-06,0,0.123089954,0.87691003,0.75382006,2020-2025,SP-105239
2024-02-29,0,0.97516745,0.02483251,-0.95033497,2020-2025,SP-105517
2024-05-01,0,0.9693829,0.030617053,-0.9387658,2020-2025,SP-105517
2024-08-01,0,0.97103846,0.028961627,-0.94207686,2020-2025,SP-105517
2024-10-30,0,0.96244377,0.037556216,-0.92488754,2020-2025,SP-105517
2024-03-21,0,0.4024684,0.59753156,0.19506314,2020-2025,SP-105576
2024-05-09,0,0.5902101,0.40978986,-0.18042022,2020-2025,SP-105576
2024-08-09,0,0.742529,0.25747097,-0.485058,2020-2025,SP-105576
2024-11-06,0,0.72502464,0.27497533,-0.4500493,2020-2025,SP-105576
2024-03-01,0,0.32364646,0.6763535,0.35270706,2020-2025,SP-105632
2024-05-15,0,0.25254014,0.7474598,0.4949197,2020-2025,SP-105632
2024-08-14,0,0.2708744,0.72912556,0.45825115,2020-2025,SP-105632
2024-11-14,0,0.21730614,0.78269386,0.5653877,2020-2025,SP-105632
2024-02-14,0,0.43890703,0.561093,0.122185946,2020-2025,SP-105728
2024-05-08,0,0.22900707,0.7709929,0.5419858,2020-2025,SP-105728
2024-08-08,0,0.25082257,0.7491774,0.49835482,2020-2025,SP-105728
2024-11-13,0,0.25956324,0.7404368,0.48087355,2020-2025,SP-105728
2024-03-14,0,0.787022,0.21297795,-0.57404405,2020-2025,SP-105861
2024-05-09,0,0.94624734,0.05375259,-0.89249474,2020-2025,SP-105861
2024-08-07,0,0.96561915,0.034380868,-0.9312383,2020-2025,SP-105861
2024-11-07,0,0.9881727,0.011827335,-0.97634536,2020-2025,SP-105861
2024-03-07,0,0.9579948,0.042005204,-0.91598964,2020-2025,SP-106062
2024-05-09,0,0.94690233,0.053097688,-0.89380467,2020-2025,SP-106062
2024-07-25,0,0.89427453,0.1057254,-0.7885491,2020-2025,SP-106062
2024-11-07,0,0.8917908,0.108209185,-0.7835816,2020-2025,SP-106062
2024-02-13,0,0.47842762,0.52157235,0.043144733,2020-2025,SP-106112
2024-04-30,0,0.60247976,0.39752018,-0.20495957,2020-2025,SP-106112
2024-07-30,0,0.39330578,0.6066942,0.21338844,2020-2025,SP-106112
2024-10-29,0,0.37574652,0.6242535,0.248507,2020-2025,SP-106112
2024-03-08,0,0.10271499,0.89728504,0.79457,2020-2025,SP-106156
2024-05-15,0,0.16226964,0.83773035,0.6754607,2020-2025,SP-106156
2024-08-14,0,0.110130906,0.8898691,0.7797382,2020-2025,SP-106156
2024-11-13,0,0.1939572,0.80604285,0.61208564,2020-2025,SP-106156
2024-02-20,0,0.09397819,0.9060217,0.81204355,2020-2025,SP-106464
2024-04-23,0,0.28487632,0.7151237,0.4302474,2020-2025,SP-106464
2024-07-23,0,0.22641411,0.77358586,0.5471717,2020-2025,SP-106464
2024-10-22,0,0.14789478,0.8521052,0.7042104,2020-2025,SP-106464
2024-02-28,0,0.25819442,0.7418056,0.4836112,2020-2025,SP-106528
2024-05-06,0,0.06424655,0.9357534,0.87150687,2020-2025,SP-106528
2024-07-31,0,0.03649206,0.9635079,0.92701584,2020-2025,SP-106528
2024-11-07,0,0.34749117,0.6525088,0.30501762,2020-2025,SP-106528
2024-02-15,0,0.8707388,0.12926124,-0.74147755,2020-2025,SP-106660
2024-04-12,0,0.97869307,0.021306949,-0.95738614,2020-2025,SP-106660
2024-07-11,0,0.93871456,0.06128547,-0.87742907,2020-2025,SP-106660
2024-10-11,0,0.9445271,0.05547297,-0.8890541,2020-2025,SP-106660
2024-03-07,0,0.6222822,0.3777178,-0.24456441,2020-2025,SP-107098
2024-05-08,0,0.85453206,0.14546792,-0.7090641,2020-2025,SP-107098
2024-08-07,0,0.7982275,0.2017725,-0.596455,2020-2025,SP-107098
2024-11-06,0,0.55380416,0.4461958,-0.10760835,2020-2025,SP-107098
2024-03-11,0,0.09110787,0.9088921,0.81778425,2020-2025,SP-107245
2024-05-09,0,0.048697945,0.9513021,0.90260416,2020-2025,SP-107245
2024-08-01,0,0.1795661,0.820434,0.6408679,2020-2025,SP-107245
2024-11-05,0,0.35319734,0.64680266,0.29360533,2020-2025,SP-107245
2024-03-21,0,0.048767153,0.9512329,0.90246576,2020-2025,SP-107559
2024-02-20,0,0.76700747,0.2329925,-0.53401494,2020-2025,SP-107710
2024-02-21,0,0.54223794,0.45776206,-0.084475875,2020-2025,SP-107710
2024-05-08,0,0.30972245,0.6902775,0.38055506,2020-2025,SP-107710
2024-08-06,0,0.44041017,0.5595898,0.119179636,2020-2025,SP-107710
2024-11-06,0,0.50086766,0.49913234,-0.0017353296,2020-2025,SP-107710
2024-02-23,0,0.0031509886,0.99684906,0.99369806,2020-2025,SP-107781
2024-05-14,0,0.124144405,0.8758556,0.75171125,2020-2025,SP-107781
2024-08-13,0,0.42822525,0.5717748,0.14354953,2020-2025,SP-107781
2024-11-13,0,0.207645,0.79235494,0.58470994,2020-2025,SP-107781
2024-02-13,0,0.09562835,0.9043717,0.80874336,2020-2025,SP-108071
2024-05-07,0,0.071223475,0.9287765,0.857553,2020-2025,SP-108071
2024-08-08,0,0.0399681,0.96003187,0.9200638,2020-2025,SP-108071
2024-11-11,0,0.047770657,0.9522293,0.90445864,2020-2025,SP-108071
2024-02-21,0,0.6621738,0.33782616,-0.32434765,2020-2025,SP-108297
2024-05-01,0,0.56616616,0.43383387,-0.1323323,2020-2025,SP-108297
2024-07-30,0,0.6367272,0.3632728,-0.27345443,2020-2025,SP-108297
2024-11-06,0,0.5425728,0.45742723,-0.08514556,2020-2025,SP-108297
2024-05-23,0,0.8041165,0.19588347,-0.60823303,2020-2025,SP-108326
2024-08-13,0,0.9315136,0.06848643,-0.86302716,2020-2025,SP-108326
2024-11-07,0,0.50074714,0.49925283,-0.0014943182,2020-2025,SP-108326
2024-02-27,0,0.99777293,0.0022270973,-0.99554586,2020-2025,SP-108349
2024-02-28,0,0.99616486,0.0038352222,-0.99232966,2020-2025,SP-108349
2024-05-07,0,0.99242455,0.007575503,-0.98484904,2020-2025,SP-108349
2024-05-08,0,0.9886232,0.011376882,-0.97724634,2020-2025,SP-108349
2024-08-07,0,0.9954771,0.0045228805,-0.9909542,2020-2025,SP-108349
2024-08-08,0,0.98235816,0.017641826,-0.9647163,2020-2025,SP-108349
2024-11-05,0,0.99557567,0.0044244104,-0.9911513,2020-2025,SP-108349
2024-11-06,0,0.98987275,0.010127267,-0.9797455,2020-2025,SP-108349
2024-02-20,0,0.99284536,0.007154584,-0.9856908,2020-2025,SP-108425
2024-05-14,0,0.8293764,0.17062365,-0.65875274,2020-2025,SP-108425
2024-08-12,0,0.90987396,0.09012608,-0.81974787,2020-2025,SP-108425
2024-11-05,0,0.58147293,0.4185271,-0.16294584,2020-2025,SP-108425
2024-11-07,0,0.9881467,0.011853314,-0.9762934,2020-2025,SP-108592
2024-03-05,0,0.99701524,0.0029847731,-0.9940305,2020-2025,SP-108648
2024-05-08,0,0.9392193,0.060780775,-0.87843853,2020-2025,SP-108648
2024-08-09,0,0.9818626,0.018137418,-0.9637252,2020-2025,SP-108648
2024-11-08,0,0.9749584,0.025041563,-0.94991684,2020-2025,SP-108648
2024-02-20,0,0.87551177,0.124488205,-0.75102353,2020-2025,SP-108744
2024-05-13,0,0.91014844,0.08985148,-0.82029694,2020-2025,SP-108744
2024-02-22,0,0.39537972,0.6046203,0.20924056,2020-2025,SP-108768
2024-05-08,0,0.5166811,0.48331892,-0.03336215,2020-2025,SP-108768
2024-08-01,0,0.62718475,0.37281525,-0.2543695,2020-2025,SP-108768
2024-11-07,0,0.7295969,0.27040312,-0.4591938,2020-2025,SP-108768
2024-02-13,0,0.23982105,0.760179,0.52035797,2020-2025,SP-110732
2024-02-14,0,0.32953513,0.67046493,0.3409298,2020-2025,SP-110732
2024-04-24,0,0.048055515,0.95194453,0.903889,2020-2025,SP-110732
2024-04-25,0,0.02938217,0.97061783,0.94123566,2020-2025,SP-110732
2024-07-24,0,0.0233698,0.97663015,0.95326036,2020-2025,SP-110732
2024-07-25,0,0.013545459,0.9864546,0.97290915,2020-2025,SP-110732
2024-10-23,0,0.03535584,0.9646442,0.9292883,2020-2025,SP-110732
2024-10-24,0,0.043982968,0.95601714,0.91203415,2020-2025,SP-110732
2024-04-15,0,0.061841235,0.9381588,0.87631756,2020-2025,SP-111003
2024-07-12,0,0.060830567,0.93916935,0.87833875,2020-2025,SP-111003
2024-11-01,0,0.0757044,0.9242956,0.8485912,2020-2025,SP-111003
2024-02-21,0,0.7313044,0.2686956,-0.4626088,2020-2025,SP-111486
2024-05-01,0,0.9138876,0.08611229,-0.82777536,2020-2025,SP-111486
2024-08-01,0,0.8318789,0.16812108,-0.6637578,2020-2025,SP-111486
2024-10-31,0,0.6471313,0.35286874,-0.2942626,2020-2025,SP-111486
2024-03-11,0,0.7363228,0.2636772,-0.4726456,2020-2025,SP-112158
2024-04-24,0,0.6224208,0.3775792,-0.24484158,2020-2025,SP-112158
2024-07-24,0,0.50171953,0.4982805,-0.003439039,2020-2025,SP-112158
2024-10-23,0,0.64366937,0.35633063,-0.28733873,2020-2025,SP-112158
2024-02-29,0,0.961726,0.038274016,-0.923452,2020-2025,SP-112820
2024-06-27,0,0.45608947,0.54391056,0.087821096,2020-2025,SP-112820
2024-09-05,0,0.804936,0.19506401,-0.609872,2020-2025,SP-112820
2024-12-04,0,0.76153606,0.2384639,-0.5230722,2020-2025,SP-112820
2024-03-06,0,0.67683166,0.3231683,-0.35366336,2020-2025,SP-114211
2024-05-09,0,0.8199175,0.18008251,-0.639835,2020-2025,SP-114211
2024-07-30,0,0.94417626,0.055823732,-0.8883525,2020-2025,SP-114211
2024-11-06,0,0.905994,0.09400609,-0.8119879,2020-2025,SP-114211
2024-03-08,0,0.052488115,0.94751185,0.89502376,2020-2025,SP-115044
2024-05-10,0,0.36241183,0.63758814,0.27517632,2020-2025,SP-115044
2024-08-09,0,0.3177192,0.6822808,0.3645616,2020-2025,SP-115044
2024-11-07,0,0.56879973,0.43120024,-0.1375995,2020-2025,SP-115044
2024-02-15,0,0.9579918,0.04200834,-0.91598344,2020-2025,SP-117829
2024-05-02,0,0.792303,0.20769697,-0.58460605,2020-2025,SP-117829
2024-08-01,0,0.8467497,0.15325034,-0.6934994,2020-2025,SP-117829
2024-11-07,0,0.8605492,0.13945073,-0.7210985,2020-2025,SP-117829
2024-04-11,0,0.9959013,0.004098678,-0.99180263,2020-2025,SP-122154
2024-04-30,0,0.9914608,0.0085392315,-0.98292154,2020-2025,SP-122154
2024-06-11,0,0.39489385,0.6051061,0.21021226,2020-2025,SP-122154
2024-09-12,0,0.99908847,0.0009115311,-0.99817693,2020-2025,SP-122154
2024-12-12,0,0.9964172,0.0035827213,-0.9928345,2020-2025,SP-122154
2024-03-07,0,0.78986543,0.21013455,-0.57973087,2020-2025,SP-122194
2024-05-02,0,0.5023334,0.49766663,-0.0046667755,2020-2025,SP-122194
2024-08-01,0,0.72005755,0.27994242,-0.44011512,2020-2025,SP-122194
2024-10-31,0,0.63493085,0.36506912,-0.26986173,2020-2025,SP-122194
2024-02-26,0,0.35903472,0.6409653,0.28193057,2020-2025,SP-122438
2024-05-09,0,0.413673,0.58632696,0.17265394,2020-2025,SP-122438
2024-08-01,0,0.30794758,0.6920524,0.38410485,2020-2025,SP-122438
2024-11-07,0,0.26540715,0.7345928,0.46918565,2020-2025,SP-122438
2024-02-21,0,0.936881,0.06311898,-0.873762,2020-2025,SP-123455
2024-04-24,0,0.9822466,0.017753374,-0.9644932,2020-2025,SP-123455
2024-07-31,0,0.9537758,0.04622418,-0.90755165,2020-2025,SP-123455
2024-11-06,0,0.8069258,0.19307421,-0.61385155,2020-2025,SP-123455
2024-02-14,0,0.92725164,0.07274831,-0.85450333,2020-2025,SP-124042
2024-05-08,0,0.9575968,0.042403147,-0.9151936,2020-2025,SP-124042
2024-08-07,0,0.8958057,0.104194306,-0.79161143,2020-2025,SP-124042
2024-11-06,0,0.9699678,0.030032283,-0.9399355,2020-2025,SP-124042
2024-03-20,0,0.97329193,0.026708132,-0.9465838,2020-2025,SP-126474
2024-05-15,0,0.9036386,0.09636139,-0.8072772,2020-2025,SP-126474
2024-08-08,0,0.48363858,0.5163614,0.03272283,2020-2025,SP-126474
2024-11-05,0,0.89004475,0.109955244,-0.7800895,2020-2025,SP-126474
2024-02-22,0,0.18164021,0.8183598,0.6367196,2020-2025,SP-126634
2024-04-15,0,0.3271683,0.6728317,0.34566343,2020-2025,SP-126634
2024-05-02,0,0.398454,0.601546,0.20309198,2020-2025,SP-126634
2024-08-01,0,0.6059046,0.39409542,-0.21180916,2020-2025,SP-126634
2024-10-15,0,0.5793589,0.42064112,-0.15871775,2020-2025,SP-126634
2024-10-31,0,0.38657224,0.61342776,0.22685552,2020-2025,SP-126634
2024-02-29,0,0.049360003,0.9506401,0.9012801,2020-2025,SP-128078
2024-05-09,0,0.07285467,0.92714524,0.8542906,2020-2025,SP-128078
2024-08-06,0,0.008946809,0.9910532,0.9821064,2020-2025,SP-128078
2024-11-04,0,0.016568005,0.983432,0.966864,2020-2025,SP-128078
2024-03-12,0,0.8983517,0.10164826,-0.79670346,2020-2025,SP-128765
2024-05-08,0,0.98025227,0.019747762,-0.96050453,2020-2025,SP-128765
2024-08-14,0,0.94522667,0.054773435,-0.8904532,2020-2025,SP-128765
2024-11-07,0,0.9762087,0.023791395,-0.9524173,2020-2025,SP-128765
2024-02-20,0,0.9496027,0.050397243,-0.8992055,2020-2025,SP-129472
2024-05-09,0,0.44319102,0.556809,0.11361799,2020-2025,SP-129472
2024-08-06,0,0.9588419,0.04115806,-0.91768384,2020-2025,SP-129472
2024-11-05,0,0.9407502,0.059249833,-0.88150036,2020-2025,SP-129472
2024-03-21,0,0.8898583,0.11014173,-0.77971655,2020-2025,SP-130598
2024-05-08,0,0.6122627,0.38773727,-0.22452545,2020-2025,SP-130598
2024-08-09,0,0.34995028,0.65004975,0.30009946,2020-2025,SP-130598
2024-11-05,0,0.16391347,0.83608645,0.67217296,2020-2025,SP-130598
2024-02-22,0,0.56487525,0.43512475,-0.12975049,2020-2025,SP-130618
2024-05-09,0,0.6726822,0.3273178,-0.34536442,2020-2025,SP-130618
2024-08-08,0,0.14226338,0.8577366,0.7154732,2020-2025,SP-130618
2024-11-05,0,0.47915557,0.5208444,0.04168883,2020-2025,SP-130618
2024-05-09,0,0.59568316,0.40431687,-0.19136629,2020-2025,SP-130638
2024-08-08,0,0.74380267,0.2561973,-0.48760536,2020-2025,SP-130638
2024-11-28,0,0.8644038,0.13559619,-0.72880757,2020-2025,SP-130638
2024-05-09,0,0.40169895,0.59830105,0.1966021,2020-2025,SP-133289
2024-08-12,0,0.5083373,0.49166268,-0.016674638,2020-2025,SP-133289
2024-11-04,0,0.6892078,0.31079224,-0.37841555,2020-2025,SP-133289
